InstanceType,ProductDescription,AvailabilityZone,PriceChanges,min,max
r5d.large,Red Hat Enterprise Linux,eu-central-1a,119,0.0965,0.1093
m5n.16xlarge,Red Hat Enterprise Linux,us-east-2c,119,0.7685,3.938
z1d.6xlarge,Red Hat Enterprise Linux,us-east-1a,119,0.7996,0.8542
x1e.16xlarge,SUSE Linux,eu-central-1b,119,5.7016,18.772000000000002
m5.16xlarge,Red Hat Enterprise Linux,ap-south-1b,119,0.9427,1.1535
m5.large,SUSE Linux,us-west-2b,119,0.1338,0.1349
g4dn.16xlarge,Red Hat Enterprise Linux,ap-south-1c,119,1.5673,4.921
g4dn.12xlarge,Red Hat Enterprise Linux,eu-north-1a,119,1.375,4.28
g4dn.xlarge,Red Hat Enterprise Linux,eu-north-1a,119,0.2274,0.312
m5.xlarge,Linux/UNIX,ca-central-1a,119,0.0607,0.0702
p2.16xlarge,SUSE Linux,ap-southeast-2b,119,7.5016,24.772
t3a.medium,SUSE Linux,us-east-1a,119,0.0743,0.1119
r5d.large,SUSE Linux,eu-central-1a,119,0.0995,0.1366
m5.xlarge,SUSE Linux,ca-central-1a,119,0.1607,0.1702
c5d.2xlarge,Red Hat Enterprise Linux,us-east-2a,119,0.206,0.2071
m5dn.4xlarge,Windows,ap-southeast-1c,119,0.9976,2.072
c5n.xlarge,Windows,us-east-2c,119,0.222,0.4
g4dn.16xlarge,SUSE Linux,eu-central-1b,119,1.6134,5.54
m5ad.2xlarge,Linux/UNIX,us-west-2d,119,0.1352,0.3643
g4dn.12xlarge,Linux/UNIX,eu-north-1a,119,1.245,4.15
r5dn.16xlarge,Red Hat Enterprise Linux,us-east-1b,119,1.27,5.474
m5.16xlarge,Linux/UNIX,ap-south-1b,119,0.8127,1.0235
m5a.12xlarge,SUSE Linux,ap-northeast-1a,119,0.9383,2.7880000000000003
c5.12xlarge,SUSE Linux,eu-west-2b,120,0.8540000000000001,1.0383
g4dn.8xlarge,Red Hat Enterprise Linux,eu-north-1c,120,0.8224,2.438
p3.8xlarge,Linux/UNIX,ap-southeast-1a,120,5.0808,19.924
t2.large,SUSE Linux,ap-northeast-2a,120,0.1346,0.1419
i3.xlarge,Red Hat Enterprise Linux,eu-west-1c,120,0.1632,0.404
g4dn.8xlarge,Linux/UNIX,eu-north-1c,120,0.6924,2.3080000000000003
g4dn.8xlarge,SUSE Linux,eu-north-1a,120,0.7924,2.458
g4dn.12xlarge,SUSE Linux,eu-north-1a,120,1.345,4.3
a1.large,Linux/UNIX,us-east-1a,120,0.0168,0.0209
a1.large,Red Hat Enterprise Linux,us-east-1a,120,0.0768,0.0809
t3a.large,SUSE Linux,eu-central-1c,120,0.0889,0.1814
m5a.24xlarge,Linux/UNIX,us-west-2c,120,1.6226,2.185
r5ad.24xlarge,Windows,us-west-2a,120,6.1159,10.704
c5.4xlarge,Linux/UNIX,ap-southeast-2a,120,0.2756,0.295
i3en.2xlarge,Linux/UNIX,us-east-1a,120,0.2712,0.3304
d2.xlarge,Linux/UNIX,ap-southeast-2c,120,0.261,0.87
r5ad.12xlarge,Linux/UNIX,us-west-2c,120,0.8499,3.144
m3.xlarge,Windows,ap-southeast-2b,120,0.2496,0.3176
t3a.medium,Red Hat Enterprise Linux,us-east-1a,120,0.0713,0.0727
r5d.metal,Linux/UNIX,eu-west-1c,120,1.2473,7.68
d2.xlarge,SUSE Linux,ap-southeast-2c,120,0.361,0.97
t3a.large,Linux/UNIX,eu-central-1c,120,0.0259,0.0864
x1e.16xlarge,SUSE Linux,eu-central-1a,120,5.7016,18.772000000000002
t2.large,Linux/UNIX,ap-northeast-2a,120,0.0346,0.0419
r5n.24xlarge,Linux/UNIX,eu-central-1a,120,1.7506,8.544
z1d.2xlarge,Linux/UNIX,ap-southeast-1b,120,0.2712,0.904
r5dn.large,Red Hat Enterprise Linux,us-west-2b,120,0.0954,0.227
x1e.16xlarge,Linux/UNIX,eu-central-1a,120,5.6016,18.672
i3en.metal,Windows,ap-southeast-1a,120,8.3184,17.424
t3a.large,Red Hat Enterprise Linux,eu-central-1c,120,0.0859,0.1464
r5.metal,SUSE Linux,eu-west-3b,120,1.1666,3.763
m5ad.2xlarge,SUSE Linux,us-west-2d,120,0.2352,0.5143
r5ad.2xlarge,Windows,us-east-1f,120,0.5105,0.892
r5dn.large,Red Hat Enterprise Linux,eu-central-1b,120,0.0965,0.259
r5a.4xlarge,Linux/UNIX,eu-west-1c,120,0.3023,1.016
r5a.24xlarge,SUSE Linux,eu-west-1c,120,1.9139,6.246
c5.4xlarge,SUSE Linux,ap-southeast-2a,120,0.3756,0.395
g4dn.8xlarge,SUSE Linux,ap-south-1b,120,0.8185,2.545
g4dn.xlarge,SUSE Linux,eu-north-1a,120,0.2674,0.377
r5dn.16xlarge,SUSE Linux,us-east-1b,120,1.24,5.494
m5a.4xlarge,SUSE Linux,ap-northeast-1a,120,0.3794,0.996
p3.8xlarge,Windows,us-east-2c,120,5.144,13.712
h1.8xlarge,Windows,us-east-1d,120,2.0336,3.6719999999999997
t3.xlarge,Windows,ap-northeast-2b,120,0.136,0.2816
r5dn.16xlarge,Windows,us-east-1b,120,4.084,8.288
c5.4xlarge,Red Hat Enterprise Linux,ap-southeast-2a,120,0.4056,0.425
r5a.large,Linux/UNIX,ap-south-1a,120,0.028999999999999998,0.07200000000000001
z1d.metal,Linux/UNIX,eu-central-1c,120,1.62,5.4
r5n.8xlarge,Windows,ap-southeast-1c,120,2.0201,4.32
g4dn.16xlarge,SUSE Linux,ap-south-1c,120,1.5373,4.941
t3a.nano,Red Hat Enterprise Linux,us-east-1a,120,0.0614,0.0626
r5n.24xlarge,Red Hat Enterprise Linux,eu-central-1a,120,1.8806,8.674
t2.large,Red Hat Enterprise Linux,ap-northeast-2a,120,0.0946,0.1019
c5.metal,SUSE Linux,eu-west-3b,121,1.5544,4.948
m4.16xlarge,Linux/UNIX,eu-west-2c,121,1.0054,3.7119999999999997
r3.4xlarge,Windows,ap-southeast-2c,121,1.011,2.363
r5a.12xlarge,Linux/UNIX,ap-southeast-1a,121,0.8222,3.264
m5.large,Linux/UNIX,us-east-2b,121,0.02,0.0225
p3.8xlarge,SUSE Linux,ap-southeast-1a,121,5.1808,20.024
i2.4xlarge,Windows,ap-southeast-2b,121,1.825,4.6739999999999995
i3en.metal,Windows,eu-west-2b,121,8.2032,17.04
m5n.4xlarge,Windows,ap-northeast-1d,121,1.0154,1.96
r5.2xlarge,Linux/UNIX,ap-northeast-1d,121,0.1464,0.1623
m5dn.4xlarge,Linux/UNIX,ap-southeast-1c,121,0.2616,1.336
p3dn.24xlarge,Linux/UNIX,eu-west-1c,121,9.7391,33.711
z1d.xlarge,Red Hat Enterprise Linux,us-east-1d,121,0.1716,0.1779
z1d.xlarge,Red Hat Enterprise Linux,eu-central-1a,121,0.195,0.51
r5ad.24xlarge,Red Hat Enterprise Linux,us-east-2c,121,1.1334,6.4179999999999975
r5dn.large,SUSE Linux,eu-central-1b,121,0.0995,0.262
z1d.2xlarge,SUSE Linux,ap-southeast-1b,121,0.3712,1.004
p3dn.24xlarge,Windows,us-west-2c,121,13.7796,35.628
t2.medium,Linux/UNIX,us-east-1b,121,0.0139,0.0177
i3.2xlarge,Linux/UNIX,ap-southeast-1b,121,0.2244,0.27399999999999997
m5dn.8xlarge,Windows,ap-northeast-1c,121,2.0309,4.272
r5ad.4xlarge,SUSE Linux,ap-southeast-1b,121,0.3741,1.372
r5.2xlarge,SUSE Linux,ap-northeast-1d,121,0.2464,0.2973
c5d.large,SUSE Linux,us-west-2c,121,0.1322,0.1367
z1d.large,Red Hat Enterprise Linux,ap-southeast-2c,121,0.1278,0.28600000000000003
r5a.12xlarge,SUSE Linux,ap-southeast-1a,121,0.9222,3.364
d2.4xlarge,SUSE Linux,eu-west-3c,121,1.0264,3.188
r5.metal,Windows,eu-west-3c,121,5.4826,11.52
t2.medium,SUSE Linux,us-east-1b,121,0.1139,0.1177
d2.4xlarge,Windows,us-east-2b,121,1.13,3.062
c5d.large,Linux/UNIX,us-west-2c,121,0.0322,0.0367
g3.16xlarge,Windows,ca-central-1b,121,4.6432,8.607999999999999
t3.2xlarge,Windows,sa-east-1b,121,0.3079,0.6848
m5dn.12xlarge,Red Hat Enterprise Linux,us-west-2a,121,0.9413,1.1048
m5a.24xlarge,SUSE Linux,us-west-2c,121,1.7226,2.285
r5n.24xlarge,SUSE Linux,eu-central-1a,121,1.8506,8.644
m5a.24xlarge,Windows,us-east-2c,121,5.3738,8.544
d2.8xlarge,Linux/UNIX,ap-south-1c,121,1.9836,6.612
r5.metal,Windows,ap-southeast-2b,121,5.6288,11.664000000000001
r5.metal,Windows,eu-central-1c,121,5.5829999999999975,11.712
m5dn.12xlarge,Linux/UNIX,us-west-2a,121,0.8113,0.9748
r5d.metal,SUSE Linux,eu-west-1c,121,1.3473,7.83
g4dn.8xlarge,SUSE Linux,eu-north-1c,121,0.7924,2.458
z1d.metal,SUSE Linux,eu-central-1c,121,1.72,5.5
t2.medium,Red Hat Enterprise Linux,us-east-1b,121,0.0739,0.0777
i3.2xlarge,SUSE Linux,ap-southeast-1b,121,0.3244,0.374
m5.large,Red Hat Enterprise Linux,us-east-2b,121,0.08,0.0825
m5d.metal,Windows,eu-central-1a,121,5.53,10.944
p2.16xlarge,Windows,ap-southeast-2b,121,10.3456,27.616
c5n.large,Red Hat Enterprise Linux,us-east-2c,121,0.079,0.0804
a1.large,SUSE Linux,us-east-1a,121,0.0798,0.11699999999999999
p2.8xlarge,Windows,ap-northeast-1c,121,5.1728,13.808
d2.4xlarge,Red Hat Enterprise Linux,eu-west-3c,121,1.0564,3.218
h1.16xlarge,Windows,us-east-1d,121,4.0672,7.3439999999999985
c5.metal,Linux/UNIX,eu-west-3b,121,1.4544,4.848
i3en.2xlarge,SUSE Linux,us-east-1a,121,0.3712,0.4804
c5.metal,Red Hat Enterprise Linux,eu-west-3b,121,1.5844,4.978
d2.8xlarge,Red Hat Enterprise Linux,ap-south-1c,121,2.1136,6.742000000000001
d2.xlarge,Red Hat Enterprise Linux,ap-northeast-1d,122,0.3132,0.904
r3.large,Red Hat Enterprise Linux,us-east-2c,122,0.079,0.0812
m5d.metal,Red Hat Enterprise Linux,ap-northeast-1a,122,1.2478,7.138
m3.xlarge,Windows,us-west-2b,122,0.2453,0.3133
m5a.12xlarge,Linux/UNIX,us-east-1d,122,0.8162,0.9448
d2.xlarge,Linux/UNIX,ap-northeast-1d,122,0.2532,0.8440000000000001
r5d.metal,Windows,sa-east-1c,122,6.0920000000000005,11.5864
c5.12xlarge,Linux/UNIX,us-west-2c,122,0.6286,0.8843
d2.xlarge,Red Hat Enterprise Linux,ap-northeast-2b,122,0.3132,0.904
d2.8xlarge,Windows,eu-west-2c,122,3.5082,7.83
p3dn.24xlarge,SUSE Linux,eu-west-1c,122,9.8391,33.861
t3a.nano,Linux/UNIX,us-east-1a,122,0.0014,0.0026
i3en.large,Red Hat Enterprise Linux,eu-west-3b,122,0.1389,0.32299999999999995
c5.12xlarge,Red Hat Enterprise Linux,us-west-2c,122,0.7586,1.0143
t3a.small,Red Hat Enterprise Linux,us-east-1a,122,0.0656,0.0684
m5.24xlarge,Red Hat Enterprise Linux,ap-northeast-1d,122,1.8066,1.9637
m5n.24xlarge,Windows,us-east-2c,122,5.3738,10.128
t3.large,Windows,ap-northeast-2b,122,0.0588,0.1316
r5d.8xlarge,Windows,ap-northeast-2c,122,1.9994,4.24
r3.xlarge,Windows,us-west-2a,122,0.2482,0.3142
r3.xlarge,Windows,us-west-2c,122,0.2482,0.3142
m5dn.12xlarge,SUSE Linux,us-west-2a,122,0.9113,1.0748
m5dn.12xlarge,Windows,ap-northeast-1c,122,3.0463,6.408
r4.large,Linux/UNIX,us-east-2b,122,0.0199,0.0229
r5ad.24xlarge,SUSE Linux,us-west-2a,122,1.7999,6.438
c5.12xlarge,SUSE Linux,us-west-2c,122,0.7286,0.9843
i3en.large,Linux/UNIX,eu-west-3b,122,0.0789,0.263
m4.2xlarge,Red Hat Enterprise Linux,ca-central-1a,122,0.2456,0.2513
m5n.xlarge,Linux/UNIX,ap-northeast-1c,122,0.0699,0.306
m5d.metal,Red Hat Enterprise Linux,ap-southeast-1a,122,1.1764,6.898
h1.16xlarge,SUSE Linux,us-east-2b,122,1.2232,3.844
m5n.12xlarge,Windows,ap-southeast-1a,122,2.9928,5.7120000000000015
t3a.small,SUSE Linux,us-east-1a,122,0.0378,0.1068
r4.large,SUSE Linux,us-east-2b,122,0.1199,0.1229
m5.24xlarge,SUSE Linux,ap-northeast-1d,122,1.7766,1.9337
r5d.metal,SUSE Linux,us-west-1c,122,1.1832,7.926
m5a.8xlarge,Red Hat Enterprise Linux,ap-northeast-1d,122,0.5806,1.922
t3a.small,Linux/UNIX,us-east-1a,122,0.0056,0.0084
m5a.8xlarge,Linux/UNIX,ap-northeast-1d,122,0.4506,1.7919999999999998
m5n.xlarge,Red Hat Enterprise Linux,ap-northeast-1c,122,0.1299,0.366
g4dn.2xlarge,Windows,ap-southeast-1c,122,0.6836,1.42
m5.24xlarge,Linux/UNIX,ap-northeast-1d,122,1.6766,1.8337
r5n.24xlarge,Windows,eu-central-1a,122,6.1666,12.96
r3.large,Linux/UNIX,us-east-2c,122,0.019,0.0212
m4.2xlarge,Linux/UNIX,ca-central-1a,122,0.1156,0.1213
r4.large,Red Hat Enterprise Linux,us-east-2b,122,0.0799,0.0829
x1e.8xlarge,Red Hat Enterprise Linux,ap-southeast-2b,122,3.0316,8.573
m5a.8xlarge,SUSE Linux,ap-northeast-1d,122,0.5506,1.942
m5.large,Red Hat Enterprise Linux,eu-west-1c,122,0.0961,0.1012
c5d.metal,Windows,ap-northeast-1a,122,5.8885,10.272
h1.16xlarge,Windows,us-east-2a,123,4.2639999999999985,7.3439999999999985
m3.xlarge,Windows,eu-central-1b,123,0.2472,0.3152
m5ad.12xlarge,Linux/UNIX,us-west-2c,123,0.8113,2.472
r5.large,Linux/UNIX,eu-west-3b,123,0.0333,0.0445
r3.xlarge,Windows,us-west-1c,123,0.2454,0.3234
i3en.large,SUSE Linux,eu-west-3b,123,0.1419,0.363
x1e.16xlarge,Linux/UNIX,ap-southeast-2b,123,5.8032,19.344
c5.9xlarge,SUSE Linux,eu-central-1b,123,0.6968,0.7053
m5n.12xlarge,Red Hat Enterprise Linux,ap-southeast-1a,123,0.9148,3.634
m5n.2xlarge,Red Hat Enterprise Linux,us-west-2c,123,0.2652,0.403
m5a.16xlarge,Windows,us-west-2c,123,3.7921,5.6960000000000015
m5d.24xlarge,Windows,ap-southeast-1c,123,5.9856,11.184000000000001
m5a.12xlarge,SUSE Linux,us-east-1d,123,0.9162,1.0448
r5.metal,Linux/UNIX,ap-southeast-2b,123,1.2128,7.2479999999999976
g4dn.2xlarge,Red Hat Enterprise Linux,ap-southeast-1c,123,0.4456,1.182
m5ad.12xlarge,SUSE Linux,us-west-2c,123,0.9113,2.572
x1e.16xlarge,SUSE Linux,ap-southeast-2b,123,5.9032,19.444000000000006
c5.18xlarge,SUSE Linux,ap-southeast-2b,123,1.3404,1.53
m5d.8xlarge,SUSE Linux,ap-northeast-1a,123,0.6589,2.436
t3a.nano,SUSE Linux,us-east-1a,123,0.0018,0.102
x1e.4xlarge,Linux/UNIX,eu-central-1a,123,1.4004,4.668
c5.9xlarge,Linux/UNIX,eu-central-1b,123,0.5968,0.6053
m5a.16xlarge,Linux/UNIX,us-east-2b,123,0.5006,2.752
c5.18xlarge,Linux/UNIX,eu-north-1a,123,0.9828,1.0467
t3.small,Linux/UNIX,ap-northeast-2a,123,0.0078,0.026000000000000002
r5.24xlarge,Linux/UNIX,ap-southeast-1b,123,1.6444,3.721
g4dn.2xlarge,Linux/UNIX,ap-southeast-1c,123,0.3156,1.052
c5.18xlarge,Linux/UNIX,ap-southeast-2b,123,1.2404,1.43
c5d.2xlarge,SUSE Linux,us-east-2c,123,0.17600000000000002,0.1834
r5d.metal,Linux/UNIX,us-west-1c,123,1.0832,7.776
r5ad.xlarge,Red Hat Enterprise Linux,us-east-2b,123,0.1018,0.322
m3.xlarge,Windows,ap-southeast-2c,123,0.2496,0.3176
x1e.4xlarge,SUSE Linux,eu-central-1a,123,1.5004,4.768
g4dn.16xlarge,Windows,ap-south-1c,123,4.3813,7.735
m5ad.24xlarge,Red Hat Enterprise Linux,eu-central-1a,123,1.801,6.13
m5a.12xlarge,Windows,us-west-2c,123,3.0193,4.272
m5a.16xlarge,Red Hat Enterprise Linux,ap-northeast-1d,123,1.0312,3.714
t3.medium,Red Hat Enterprise Linux,ap-northeast-2a,123,0.0756,0.112
c5d.2xlarge,Linux/UNIX,us-east-2c,123,0.076,0.0834
m5d.metal,Linux/UNIX,eu-central-1a,123,1.114,6.528
m5a.2xlarge,Red Hat Enterprise Linux,ap-south-1b,123,0.2409,0.35200000000000004
m5n.2xlarge,Linux/UNIX,us-west-2c,123,0.1352,0.273
r5a.12xlarge,Windows,ap-southeast-1a,123,3.0302,5.472
d2.4xlarge,Red Hat Enterprise Linux,eu-west-2b,123,1.0561,3.217
m5ad.24xlarge,Linux/UNIX,eu-central-1a,123,1.671,6.0
c5.9xlarge,Red Hat Enterprise Linux,eu-central-1b,123,0.7268,0.7353
m5n.xlarge,SUSE Linux,ap-northeast-1c,123,0.1699,0.431
x1e.16xlarge,Windows,us-east-2b,123,6.9472,16.288
g3.4xlarge,SUSE Linux,ap-southeast-1a,123,0.601,0.6511
m3.xlarge,Windows,us-west-2c,123,0.2453,0.3133
x1e.16xlarge,SUSE Linux,us-east-1d,123,4.1032,11.6048
d2.4xlarge,Linux/UNIX,eu-west-2a,123,0.9261,3.087
m5a.2xlarge,Linux/UNIX,ap-south-1b,123,0.1109,0.222
m5n.large,Red Hat Enterprise Linux,us-west-2b,123,0.0938,0.1346
m3.xlarge,Windows,us-west-2a,123,0.2453,0.3133
m5a.16xlarge,Windows,us-east-2b,123,3.4446,5.6960000000000015
m5d.8xlarge,Linux/UNIX,ap-northeast-1a,123,0.5589,2.336
x1e.16xlarge,Linux/UNIX,us-east-1d,123,4.0032,11.5048
r5.large,Red Hat Enterprise Linux,eu-west-3b,123,0.0933,0.1045
m5n.large,Linux/UNIX,us-west-2b,123,0.0338,0.0746
t3a.large,Windows,eu-central-1c,123,0.0535,0.114
g3.4xlarge,Linux/UNIX,ap-southeast-1a,123,0.501,0.5511
c5.18xlarge,Red Hat Enterprise Linux,ap-southeast-2b,123,1.3704,1.56
p2.16xlarge,Linux/UNIX,ap-northeast-1a,123,7.4016,24.672
t3.medium,Red Hat Enterprise Linux,ap-northeast-2c,124,0.0756,0.112
m5ad.24xlarge,SUSE Linux,eu-central-1a,124,1.771,6.15
m5a.2xlarge,SUSE Linux,ap-south-1b,124,0.2109,0.322
d2.4xlarge,SUSE Linux,ap-southeast-2c,124,1.144,3.58
m5n.4xlarge,Linux/UNIX,ap-northeast-1d,124,0.2794,1.224
i3en.xlarge,SUSE Linux,eu-west-3b,124,0.2578,0.6509999999999999
m5.large,Linux/UNIX,eu-west-2a,124,0.033,0.0379
m5a.8xlarge,Red Hat Enterprise Linux,us-east-1d,124,0.5566,0.6874
m5n.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d,124,0.4094,1.354
t3a.medium,Red Hat Enterprise Linux,us-west-2c,124,0.0713,0.0761
i3en.xlarge,Linux/UNIX,eu-west-3b,124,0.1578,0.526
g4dn.2xlarge,SUSE Linux,ap-southeast-1c,124,0.4156,1.202
m5a.8xlarge,Linux/UNIX,us-east-1d,124,0.4266,0.5574
i3en.xlarge,Red Hat Enterprise Linux,eu-west-3b,124,0.2178,0.586
z1d.2xlarge,Red Hat Enterprise Linux,eu-central-1c,124,0.4,1.03
m5n.12xlarge,SUSE Linux,ap-southeast-1a,124,0.8848,3.654
r5.metal,SUSE Linux,ap-southeast-2b,124,1.3128,7.348
r5n.4xlarge,Windows,ap-southeast-1a,124,1.0101,2.16
m5d.metal,SUSE Linux,eu-central-1a,124,1.214,6.627999999999999
r5.24xlarge,SUSE Linux,ap-southeast-1b,124,1.7444,3.821
m5ad.xlarge,Linux/UNIX,us-west-2d,124,0.0676,0.20600000000000002
m5n.xlarge,Red Hat Enterprise Linux,eu-central-1b,124,0.1296,0.342
t3.medium,Red Hat Enterprise Linux,ap-northeast-2b,124,0.0756,0.112
m5n.2xlarge,SUSE Linux,us-west-2c,124,0.2352,0.423
p3.16xlarge,Windows,ap-southeast-1a,124,13.1056,42.792
r5d.2xlarge,Linux/UNIX,eu-west-2c,124,0.1382,0.6759999999999999
g4dn.8xlarge,Windows,eu-north-1c,124,2.1644,3.78
t3.micro,Linux/UNIX,ap-northeast-2c,124,0.0039,0.013000000000000001
x1e.4xlarge,Windows,eu-central-1a,124,2.1364,5.404
r5ad.xlarge,Windows,us-east-2b,124,0.2258,0.446
m5n.xlarge,Linux/UNIX,eu-central-1b,124,0.0696,0.282
i3en.metal,Red Hat Enterprise Linux,eu-west-2b,125,3.9172,12.754000000000001
m5n.24xlarge,SUSE Linux,us-east-2c,125,1.0578,5.862
t3.2xlarge,Linux/UNIX,sa-east-1b,125,0.1607,0.5376
m5a.8xlarge,SUSE Linux,us-east-1d,125,0.5266,0.7074
z1d.2xlarge,Linux/UNIX,ap-southeast-1c,125,0.2712,0.904
t3a.large,Linux/UNIX,us-east-1c,125,0.0226,0.0255
r5n.16xlarge,Red Hat Enterprise Linux,us-east-2b,125,0.7989,4.898
m5ad.large,Linux/UNIX,ap-southeast-1a,125,0.0327,0.129
r5ad.2xlarge,Red Hat Enterprise Linux,eu-central-1c,125,0.2759,0.762
r5a.large,Red Hat Enterprise Linux,eu-west-2c,125,0.0946,0.193
t3.2xlarge,Red Hat Enterprise Linux,sa-east-1b,125,0.2907,0.6676
m5dn.xlarge,Red Hat Enterprise Linux,eu-central-1a,125,0.1296,0.1501
t3a.large,Red Hat Enterprise Linux,us-east-1c,125,0.0826,0.0855
x1e.16xlarge,Linux/UNIX,us-east-2b,125,4.0032,13.344000000000001
r5ad.large,SUSE Linux,eu-west-3b,125,0.0963,0.253
m5ad.2xlarge,Windows,us-east-1a,125,0.4957,0.78
m3.xlarge,Windows,ap-southeast-2a,125,0.2496,0.3176
m5n.4xlarge,SUSE Linux,ap-northeast-1d,125,0.3794,1.374
m5dn.xlarge,Linux/UNIX,eu-central-1a,125,0.0696,0.0901
i3en.metal,Linux/UNIX,eu-west-2b,125,3.7872,12.624
m5n.xlarge,SUSE Linux,eu-central-1b,125,0.1696,0.40700000000000003
z1d.large,Red Hat Enterprise Linux,ap-south-1a,125,0.1188,0.256
t3.xlarge,Windows,sa-east-1b,125,0.1539,0.3424
r5ad.2xlarge,Linux/UNIX,eu-central-1c,125,0.1459,0.632
m5n.large,SUSE Linux,us-west-2b,125,0.0968,0.1376
g4dn.12xlarge,Red Hat Enterprise Linux,us-east-2a,125,0.8416,1.6985
g4dn.12xlarge,Linux/UNIX,us-east-2a,125,0.7116,1.5685
r5d.metal,Linux/UNIX,sa-east-1c,125,1.676,7.1439
m3.xlarge,Windows,eu-central-1a,125,0.2472,0.3152
r5a.large,Linux/UNIX,eu-west-2c,125,0.0346,0.133
r5d.metal,Red Hat Enterprise Linux,sa-east-1c,125,1.806,7.2739
c5.xlarge,SUSE Linux,eu-west-3a,125,0.1606,0.1687
m5d.large,SUSE Linux,eu-west-2a,125,0.133,0.1388
r3.xlarge,Windows,us-west-1b,125,0.2454,0.3234
i3en.metal,Linux/UNIX,ap-southeast-1a,125,3.9024,13.008
r5d.24xlarge,Linux/UNIX,us-west-2c,125,1.6999,6.89
m5dn.8xlarge,Linux/UNIX,ap-southeast-1c,125,0.5232,2.672
r5dn.8xlarge,Windows,ap-northeast-1d,125,2.0575,4.72
r5d.metal,Windows,eu-west-1c,125,5.6771,12.095999999999998
i3en.metal,Red Hat Enterprise Linux,ap-southeast-1a,125,4.0324,13.138
z1d.large,Linux/UNIX,ap-south-1a,125,0.0588,0.196
t3.2xlarge,Windows,ap-northeast-2b,125,0.272,0.5632
t3a.medium,SUSE Linux,us-west-2c,125,0.0743,0.1161
r5a.large,SUSE Linux,eu-west-2c,126,0.0976,0.233
c5.18xlarge,Red Hat Enterprise Linux,ca-central-1b,126,1.1708,1.2592
t3a.large,SUSE Linux,us-east-1c,126,0.0856,0.1255
c5.18xlarge,Linux/UNIX,ca-central-1b,126,1.0408,1.1292
x1e.16xlarge,Windows,eu-central-1b,126,8.5456,21.616
i2.4xlarge,SUSE Linux,us-east-1a,126,1.123,3.51
m5d.12xlarge,Windows,ap-northeast-2c,126,2.9632,5.544
z1d.xlarge,Red Hat Enterprise Linux,eu-west-1c,126,0.1848,0.2337
m5n.12xlarge,Linux/UNIX,ap-southeast-1a,126,0.7848,3.504
m5n.16xlarge,Red Hat Enterprise Linux,us-west-2c,126,1.2118,1.3035
m5ad.8xlarge,Windows,ap-southeast-1a,126,1.9952,3.536
c4.8xlarge,Red Hat Enterprise Linux,ca-central-1a,126,0.5705,0.6862
z1d.2xlarge,SUSE Linux,ap-southeast-1c,126,0.3712,1.004
r5n.16xlarge,Linux/UNIX,us-east-2b,126,0.6689,4.768
t3.xlarge,Linux/UNIX,sa-east-1b,126,0.0803,0.2688
m4.10xlarge,Linux/UNIX,ap-southeast-1c,126,0.6229,2.5
z1d.large,SUSE Linux,ap-south-1a,126,0.1218,0.29600000000000004
x1e.xlarge,Red Hat Enterprise Linux,ap-south-1b,126,0.2762,0.92
t3.xlarge,Red Hat Enterprise Linux,sa-east-1b,126,0.1403,0.3288
m5n.16xlarge,Linux/UNIX,us-west-2c,126,1.0818,1.1735
p2.16xlarge,SUSE Linux,ap-northeast-1a,126,7.5016,24.772
r5d.24xlarge,SUSE Linux,us-west-2c,126,1.7999,6.99
p3dn.24xlarge,Windows,eu-west-1c,126,14.1551,38.127
z1d.xlarge,Linux/UNIX,ap-northeast-1d,126,0.1362,0.454
t3.large,Windows,sa-east-1b,126,0.0678,0.162
i3en.metal,SUSE Linux,eu-west-2b,126,3.8872,12.774000000000001
t3.large,Linux/UNIX,sa-east-1b,126,0.0402,0.1344
t3.large,Red Hat Enterprise Linux,sa-east-1b,126,0.1002,0.1944
t3.micro,Linux/UNIX,ap-northeast-2a,126,0.0039,0.013000000000000001
m5a.16xlarge,Red Hat Enterprise Linux,us-west-2c,126,0.9781,2.8819999999999997
x1e.xlarge,SUSE Linux,ap-south-1b,126,0.3162,0.96
z1d.xlarge,Linux/UNIX,eu-west-1c,126,0.1248,0.1737
t3a.medium,Linux/UNIX,us-west-2c,126,0.0113,0.0161
r5d.8xlarge,Linux/UNIX,ap-northeast-2c,126,0.5274,2.7680000000000002
m5ad.large,SUSE Linux,ap-southeast-1a,126,0.0957,0.22899999999999998
t3.2xlarge,SUSE Linux,sa-east-1b,126,0.2607,0.6876
c4.8xlarge,SUSE Linux,ca-central-1a,126,0.5405,0.6562
m5n.24xlarge,Red Hat Enterprise Linux,us-east-2c,126,1.0878,5.8420000000000005
r5ad.4xlarge,Red Hat Enterprise Linux,us-east-1f,126,0.415,1.178
r5ad.2xlarge,SUSE Linux,eu-central-1c,126,0.2459,0.782
x1e.xlarge,Linux/UNIX,ap-south-1b,126,0.2162,0.86
m5n.24xlarge,Linux/UNIX,us-east-2c,126,0.9578,5.7120000000000015
i2.4xlarge,Linux/UNIX,us-east-1a,126,1.023,3.41
r5n.8xlarge,Windows,ap-southeast-1b,126,2.0201,4.32
i2.8xlarge,Red Hat Enterprise Linux,us-east-2b,126,2.176,6.95
m5a.16xlarge,Linux/UNIX,us-west-2c,126,0.8481,2.752
m5ad.24xlarge,Linux/UNIX,us-east-1f,126,1.5326,4.944
m4.10xlarge,SUSE Linux,ap-southeast-1c,126,0.7229,2.6
