Instance, Product/Description, Migrations, Days, SumStartingInstance, SumMigrations, BidPriceStart, BidPriceMigrations, Difference
m5dn.2xlarge, Linux/UNIX, 4, 202, 419.3496000000018, 396.21690000000194, 7, 0, 23.13269999999983
m5dn.2xlarge, Red Hat Enterprise Linux, 4, 202, 1049.5896000000023, 1026.456900000002, 0, 0, 23.13270000000034
m5dn.12xlarge, Windows, 0, 202, 13026.471999999996, 13026.471999999996, 0, 0, 0.0
m5dn.24xlarge, Windows, 2, 202, 28695.697799999984, 26053.125099999994, 17, 0, 2642.5726999999897
m5dn.2xlarge, Windows, 1, 202, 3192.4021999999945, 2170.972900000001, 91, 0, 1021.4292999999934
m5dn.16xlarge, Linux/UNIX, 0, 202, 3096.128800000008, 3096.128800000008, 0, 0, 0.0
m5dn.4xlarge, Red Hat Enterprise Linux, 0, 202, 1404.1085999999932, 1404.1085999999932, 0, 0, 0.0
m5dn.16xlarge, Red Hat Enterprise Linux, 0, 202, 3726.3687999999934, 3726.3687999999934, 0, 0, 0.0
m5dn.4xlarge, Linux/UNIX, 0, 202, 773.8686000000034, 773.8686000000034, 0, 0, 0.0
r5n.12xlarge, Linux/UNIX, 3, 202, 2434.5614000000055, 2434.5541000000057, 0, 0, 0.007299999999759166
r5n.12xlarge, Red Hat Enterprise Linux, 3, 202, 3064.8014000000144, 3064.794100000014, 0, 0, 0.007300000000213913
g3s.xlarge, SUSE Linux, 22, 320, 2951.4658999999983, 2554.259800000014, 16, 0, 397.2060999999844
r5n.xlarge, Windows, 1, 202, 1094.764500000004, 1094.764500000004, 0, 0, 0.0
r5n.4xlarge, Red Hat Enterprise Linux, 2, 202, 1766.7611000000006, 1441.1524000000027, 24, 0, 325.60869999999795
r5n.4xlarge, Linux/UNIX, 2, 202, 1136.5210999999972, 810.9123999999958, 27, 0, 325.60870000000136
r5n.2xlarge, Windows, 0, 202, 2189.5723000000085, 2189.5723000000085, 0, 0, 0.0
m5dn.2xlarge, SUSE Linux, 5, 202, 1522.3704000000007, 1009.9495000000037, 34, 0, 512.420899999997
r5n.xlarge, Linux/UNIX, 1, 202, 202.72599999999895, 202.72599999999895, 0, 0, 0.0
r5n.xlarge, Red Hat Enterprise Linux, 1, 202, 493.60599999999863, 493.60599999999863, 0, 0, 0.0
r5n.16xlarge, Windows, 3, 202, 20661.075099999925, 17681.574399999998, 29, 0, 2979.5006999999277
r5n.2xlarge, Red Hat Enterprise Linux, 8, 202, 1470.464200000001, 1037.1862999999987, 41, 0, 433.2779000000023
r5n.2xlarge, Linux/UNIX, 8, 202, 840.224199999999, 406.9462999999983, 48, 0, 433.27790000000067
r5n.24xlarge, Windows, 1, 202, 26275.22740000012, 26275.22740000012, 0, 0, 0.0
r5n.4xlarge, SUSE Linux, 5, 202, 4462.950899999991, 1453.5305000000037, 96, 0, 3009.4203999999872
m5dn.xlarge, Red Hat Enterprise Linux, 2, 202, 490.43620000000124, 485.25420000000116, 0, 0, 5.182000000000073
m5dn.xlarge, Linux/UNIX, 2, 202, 199.55620000000027, 194.3742000000005, 0, 0, 5.181999999999761
r5n.2xlarge, SUSE Linux, 12, 202, 1277.0002000000009, 1020.4708000000012, 0, 0, 256.52939999999967
r5dn.large, Windows, 3, 202, 613.0147000000017, 556.8883000000017, 18, 0, 56.12639999999999
r5dn.large, Linux/UNIX, 3, 202, 165.3244999999997, 110.77439999999959, 26, 0, 54.5501000000001
r5dn.large, Red Hat Enterprise Linux, 3, 202, 456.2044999999991, 401.65439999999876, 20, 0, 54.55010000000033
m5dn.xlarge, SUSE Linux, 5, 202, 866.084799999999, 743.1627999999984, 0, 0, 122.9220000000006
r5dn.16xlarge, Windows, 2, 202, 17522.761399999996, 17522.761399999996, 0, 0, 0.0
r5dn.16xlarge, Red Hat Enterprise Linux, 4, 202, 3879.774700000011, 3879.7243000000108, 0, 0, 0.05040000000008149
r5dn.large, SUSE Linux, 8, 202, 568.7204999999991, 523.0877999999989, 0, 0, 45.63270000000023
r5dn.4xlarge, Windows, 3, 202, 4379.749400000017, 4379.727100000016, 0, 0, 0.02230000000054133
r5dn.xlarge, Windows, 1, 202, 1382.4867000000024, 1094.9351000000042, 41, 0, 287.5515999999982
r5dn.16xlarge, Linux/UNIX, 4, 202, 3249.5347000000106, 3249.4843000000105, 0, 0, 0.05040000000008149
r5dn.4xlarge, Linux/UNIX, 3, 202, 811.6595999999957, 811.6595999999957, 0, 0, 0.0
r5dn.4xlarge, Red Hat Enterprise Linux, 3, 202, 1441.8996000000025, 1441.8996000000025, 0, 0, 0.0
r5dn.xlarge, Linux/UNIX, 2, 202, 202.94169999999895, 202.93899999999894, 0, 0, 0.0027000000000043656
r5dn.xlarge, Red Hat Enterprise Linux, 2, 202, 493.8216999999986, 493.8189999999986, 0, 0, 0.0027000000000043656
g3s.xlarge, Linux/UNIX, 17, 320, 2183.4659000000006, 1738.5213000000092, 46, 0, 444.9445999999914
g3s.xlarge, Red Hat Enterprise Linux, 17, 323, 2537.107400000006, 2222.6830999999947, 0, 0, 314.42430000001104
inf1.24xlarge, Red Hat Enterprise Linux, 7, 148, 11565.709999999995, 8577.546000000017, 29, 0, 2988.163999999979
inf1.24xlarge, Linux/UNIX, 7, 148, 11103.95000000002, 8115.78600000003, 29, 0, 2988.1639999999907
inf1.24xlarge, SUSE Linux, 9, 148, 11560.000000000004, 8511.786000000004, 29, 0, 3048.214
r5dn.2xlarge, SUSE Linux, 4, 202, 2326.3416000000043, 1020.686700000001, 85, 0, 1305.6549000000032
m5n.4xlarge, Linux/UNIX, 3, 202, 1049.9326000000028, 773.7408000000034, 35, 0, 276.1917999999994
m5n.4xlarge, Red Hat Enterprise Linux, 3, 202, 1680.172599999996, 1403.980799999993, 28, 0, 276.191800000003
m5n.4xlarge, SUSE Linux, 5, 202, 1871.217800000003, 1413.6550999999974, 0, 0, 457.56270000000563
r5dn.2xlarge, Linux/UNIX, 1, 202, 1442.0084999999983, 406.1524999999981, 81, 0, 1035.8560000000002
r5dn.2xlarge, Red Hat Enterprise Linux, 1, 202, 2072.248500000002, 1036.3924999999986, 78, 0, 1035.8560000000034
